player_faceit_id,avg_kills,avg_deaths,avg_assists,avg_damage,headshots,avg_kd_ratio,avg_kr_ratio,avg_mvps,avg_mk_2k,avg_3k,avg_4k,avg_5k,flash_thrown,avg_useful_flash,avg_flash_duration,avg_he_thrown,avg_useful_he,avg_he_damage,avg_kast,avg_hltv,avg_first_blood,avg_first_death,avg_bomb_planted,avg_bomb_defused,avg_bomb_actions_total,matches_amount,elo
0fac9141-02d4-4add-9edf-8e2aeb72a5a1,17.2307692307692308,16.2307692307692308,3.7692307692307692,83.72589361884715,47.6153846153846154,1.1676923076923076,0.7615384615384614,1.9230769230769231,3.3846153846153846,0.9230769230769231,0,0,4.538461538461538,2.769230769230769,16.452816654153846,6.846153846153846,2,74.76923076923077,81.67353386243941,1.0331406828988952,1.3846153846153846,1.2307692307692308,1.1538461538461538,0.07692307692307692308,1.2307692307692308,13,1011
109dc097-13fd-41a7-b493-31f207203872,25.375,14.6666666666666667,3.25,113.55750894400397,38.9166666666666667,1.9199999999999997,1.1237499999999998,3.9583333333333335,4.5,2.1666666666666665,0.7083333333333334,0.08333333333333333,2.9583333333333335,1.5833333333333333,8.793058272666666,3.75,1.75,53.541666666666664,84.0529627518567,1.6204057361584312,3.375,1.5,1.4583333333333333,0.5,1.9583333333333333,43,210
10e2f3da-270f-4d6c-85de-df82d461c281,21.1224489795918367,16.5714285714285714,3.3673469387755102,80.12456363556208,47.0612244897959184,1.3881632653061227,0.8022448979591835,3.0408163265306123,4.183673469387755,1.163265306122449,0.1836734693877551,0,5.591836734693878,3.6530612244897958,20.462071068897963,7.3061224489795915,2.4285714285714284,55.40816326530612,80.7393505908558,1.1528364410406935,1.7142857142857142,1.1428571428571428,1.3061224489795918,0.61224489795918367347,1.9183673469387755,50,1208
1104e71f-9920-46a4-9da4-7b80a7fc1b58,11.6,16.2,3.5,58.59475651799181,35.3,0.6970000000000001,0.46099999999999997,1.4,1.7,0.4,0.2,0,3.9,2.8,11.788372570400002,4.9,1.6,49.9,72.80913034109966,0.703617738447275,1.5,1.8,2,0.1,2.1,10,994
12952c23-6bca-4d43-be51-b342fb028440,23.68,18.18,3.9,91.48144667446492,46.08,1.4094,0.892,3.42,4.32,1.56,0.34,0.12,14.66,9.38,47.0270191444,1.5,0.28,9.72,82.32656215848121,1.2654237525853755,3.58,2.7,1.68,0.36,2.04,50,2019
12d54b79-6b52-4851-b384-a4ebe91e91a5,18,23.5,4.5,69.61805555555556,44.5,0.735,0.565,3,3,1.5,0,0,9.5,7.5,34.816642776,2,0,0,75,0.7635758992016741,2,3,0.5,0,0.5,3,849
14012275-5f9e-4339-b63e-8e64045c14c2,19.02,19.64,4.56,84.5678746301397,37.84,1.0199999999999998,0.7486,3.02,3.9,1.14,0.24,0.02,10.38,6.88,32.354119250000004,9.8,2.14,47.46,80.83056915627513,1.022206724718286,3.56,3.64,1.12,0.22,1.34,50,937
14145a91-8d09-4691-96b4-75df38f032b3,19.4042553191489362,20.0425531914893617,4.5106382978723404,79.27487529482698,36.0425531914893617,0.9746808510638295,0.7265957446808511,2.702127659574468,3.7872340425531914,0.9361702127659575,0.19148936170212766,0,12.148936170212766,7.0638297872340425,30.563426924425528,7.808510638297872,2.3191489361702127,71.80851063829788,81.15953585108899,0.973061352051417,2.617021276595745,2.978723404255319,1,0.40425531914893617021,1.4042553191489362,50,999
14152f70-3165-4402-bf63-b5d3a4cf0377,11,20,4,65.0065720081136,36,0.5433333333333333,0.43,0.6666666666666666,1,1,0,0,7,4.666666666666667,25.555557813333337,3,0.6666666666666666,15.666666666666666,65.44692359702502,0.5804781896937247,1,3.3333333333333335,0.33333333333333333333,0,0.33333333333333333333,50,1970
1427f40c-d377-41a2-8fb9-18f58efb00b4,19.6666666666666667,18.6666666666666667,6.6666666666666667,86.95970695970696,36,1.04,0.7200000000000001,2.3333333333333335,4.333333333333333,0.6666666666666666,0,0,17,11,52.811712021333335,1.6666666666666667,0.6666666666666666,33.666666666666664,84.81684981684981,1.0014387111608496,2.3333333333333335,3,1.3333333333333333,0.33333333333333333333,1.6666666666666667,50,1042
1448be45-a4aa-45cc-9fcf-cd7d4cfb661d,19.68,20.7,5.2,80.89131416243555,34.5,1.0336000000000003,0.7105999999999999,2.58,3.72,1.04,0.16,0,15.14,9.6,45.18884091792,11.08,2.82,81.18,78.18899860448938,0.970702957142815,2.62,2.46,1.14,0.28,1.42,50,1126
1488139f-bbc0-4d61-bb7e-d09d733a934a,18.7234042553191489,20.0851063829787234,3.8297872340425532,77.47293194550005,39.9787234042553191,0.9774468085106383,0.6897872340425533,2.74468085106383,3.3404255319148937,0.851063829787234,0.2553191489361702,0.02127659574468085,7.0638297872340425,4.659574468085107,21.634968051914893,7.425531914893617,1.6595744680851063,45.659574468085104,79.43215832061944,0.9512448185167052,3.0425531914893615,3.0425531914893615,2.4042553191489362,0.25531914893617021277,2.6595744680851064,50,1016
14e95396-4ebd-4d09-a904-e19171f3b3b8,19.04,17.58,4.22,75.99376995282375,37.2,1.1612,0.7275999999999998,2.74,3.64,0.9,0.14,0,5.42,3.74,19.701212591360004,8.44,2.94,84.66,82.09800296716139,1.038567027076852,2.34,2.46,1.72,0.34,2.06,50,1515
15527494-cd6d-4362-bb30-41e2ff2ceae0,18.44,18.3,4.58,75.53778994787686,46.76,1.0706,0.6809999999999998,2.38,3.3,0.78,0.14,0.02,24.18,13.26,56.07154417839998,4.64,1.3,51.98,82.14330191240751,0.9726756563251162,2.5,2.26,0.86,0.22,1.08,50,1136
